id,trace_id,gate_number,gate_name,gate_status,risk_score,risk_level,action_taken,risk_flags,public_summary,admin_summary,latency_ms,created_at
9c43b988-c98e-40ca-8fed-6d49897b3abc,0697e0c2-79aa-4d11-a3de-a115c86ae75d,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Blocked request (out-of-domain topic),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks; out-of-domain topic detected (1 topic category match),0,2026-07-24 15:05:42.161339+00
58c861fd-e4cb-4681-8ff3-4fc8c6c8d8f3,0839ecc3-7273-434f-b72a-a0f9b813d064,1,Gate 1 - Input Intent Integrity Check,warn,0.15,medium,Proceeded with caution,"{""matched_signal_count"": 1}",Input Anda telah diperiksa dan aman untuk diproses.,Input contains 1 risk signals — proceeding with caution,0,2026-07-24 14:52:46.333809+00
37286e68-00bd-40f5-9abb-b70942677e09,0839ecc3-7273-434f-b72a-a0f9b813d064,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:52:46.333809+00
da2d484a-669f-4989-a89e-76956f9fd79e,0839ecc3-7273-434f-b72a-a0f9b813d064,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:52:46.333809+00
9b925ca2-faa3-4e68-9943-6200ed205b47,0839ecc3-7273-434f-b72a-a0f9b813d064,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 394. Sources used: 5.,0,2026-07-24 14:52:46.333809+00
1f8dfc96-c422-41b5-bc6c-953bfdcbf42f,0839ecc3-7273-434f-b72a-a0f9b813d064,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:52:46.333809+00
7c0dc64c-ab22-472c-b52b-c8608352b389,08c69f60-c5d1-467e-92d1-7d8962e23e40,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:56:55.735093+00
4bca00a7-7753-4f57-9499-20a5243f56f1,08c69f60-c5d1-467e-92d1-7d8962e23e40,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:56:55.735093+00
da20698b-f958-47f1-b054-14b3fa4bcbd6,08c69f60-c5d1-467e-92d1-7d8962e23e40,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:56:55.735093+00
9ae42adc-4407-4061-adfb-f008fc3abe9f,08c69f60-c5d1-467e-92d1-7d8962e23e40,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1365. Sources used: 5.,0,2026-07-24 14:56:55.735093+00
19ef1a51-d331-4e4d-a600-5deba0f2c151,08c69f60-c5d1-467e-92d1-7d8962e23e40,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:56:55.735093+00
375ada39-844a-421d-bbf9-842928e1b7e5,08eace9b-0c90-4fae-8624-6811ac5e47d9,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for N-gate ablation,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — N-gate ablation run (evaluation_mode only),0,2026-07-24 14:49:15.199052+00
67241380-8f11-40a2-a1a3-78091ead134e,08eace9b-0c90-4fae-8624-6811ac5e47d9,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:49:15.199052+00
d0cc27f8-db73-4ddd-97a9-48d0c2d0cf1c,08eace9b-0c90-4fae-8624-6811ac5e47d9,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:49:15.199052+00
28667117-53ef-4d6f-97c2-a57b284ba5a9,08eace9b-0c90-4fae-8624-6811ac5e47d9,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3028. Sources used: 5.,0,2026-07-24 14:49:15.199052+00
6c1c4726-0a79-49fb-a9c5-04c097b825ed,08eace9b-0c90-4fae-8624-6811ac5e47d9,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:49:15.199052+00
422adb07-05c3-4a3f-bb04-11c8cb5e16f4,0a083c91-bc7b-44d0-92aa-64c290696f73,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:56:55.817414+00
22221f2a-de21-4bdb-b4e5-203d9ccfdbb7,0a083c91-bc7b-44d0-92aa-64c290696f73,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:56:55.817414+00
69408074-279e-49ad-a7c2-8f8779588f25,0a083c91-bc7b-44d0-92aa-64c290696f73,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:56:55.817414+00
e13120a3-cc2e-48e5-b5ab-eb26e767b17d,0a083c91-bc7b-44d0-92aa-64c290696f73,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2650. Sources used: 5.,0,2026-07-24 14:56:55.817414+00
18396ae1-c377-4418-a026-3279f05540d4,0a083c91-bc7b-44d0-92aa-64c290696f73,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:56:55.817414+00
c1a744e2-37e3-4a38-a3be-14e4680b129c,0a46283c-ecd9-4b24-bba4-40526b87dd24,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:46:31.310605+00
16427636-44f5-42ca-96d8-9658f75f960c,0a46283c-ecd9-4b24-bba4-40526b87dd24,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,3,2026-07-24 14:46:31.310605+00
04b6cddd-b26f-4343-9580-b419f6eb3ff5,0a46283c-ecd9-4b24-bba4-40526b87dd24,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",13,2026-07-24 14:46:31.310605+00
9cfae7d5-e198-481b-b604-be48ceb1e962,0a46283c-ecd9-4b24-bba4-40526b87dd24,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4198. Sources used: 5.,0,2026-07-24 14:46:31.310605+00
a7f7a267-3755-4b25-b993-a1e0057124b2,0a46283c-ecd9-4b24-bba4-40526b87dd24,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-24 14:46:31.310605+00
4379b537-5cc9-47e8-92b3-cead8d49daea,0b518f9c-d96a-4dbd-912c-c29e0ea569a3,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 15:05:45.425712+00
d2ab8f04-e56f-4211-8137-024219079fde,0b518f9c-d96a-4dbd-912c-c29e0ea569a3,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for N-gate ablation,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 15:05:45.425712+00
06b2ee90-219e-465d-88b5-45896fd5181d,0b518f9c-d96a-4dbd-912c-c29e0ea569a3,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 15:05:45.425712+00
06a09509-73cc-4bd0-ba4f-62e28b8d5ef4,0b518f9c-d96a-4dbd-912c-c29e0ea569a3,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4206. Sources used: 4.,0,2026-07-24 15:05:45.425712+00
351bb87d-f053-45d8-90ac-21fb1e501998,0b518f9c-d96a-4dbd-912c-c29e0ea569a3,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-24 15:05:45.425712+00
8340b22d-e95e-4474-819a-ddd32609f6d8,0b818a2d-1ee5-496c-a427-9c15c73a44ed,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Blocked request (out-of-domain topic),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks; out-of-domain topic detected (1 topic category match),0,2026-07-24 14:46:48.119543+00
1afca35d-0103-4c2d-9c7e-3a304627bc0b,0c2da0f5-2ca2-4488-af23-df577782b8c4,1,Gate 1 - Input Intent Integrity Check,warn,0.15,medium,Proceeded with caution,"{""matched_signal_count"": 1}",Input Anda telah diperiksa dan aman untuk diproses.,Input contains 1 risk signals — proceeding with caution,0,2026-07-24 14:55:05.880357+00
4017abf7-c66f-465b-8385-bc325a523434,0c2da0f5-2ca2-4488-af23-df577782b8c4,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:55:05.880357+00
7aacf669-ea31-41cd-bf6b-5278fe543045,0c2da0f5-2ca2-4488-af23-df577782b8c4,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for N-gate ablation,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:55:05.880357+00
1fbaf5e0-cf71-4225-bec1-26b7ae2363b3,0c2da0f5-2ca2-4488-af23-df577782b8c4,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 394. Sources used: 5.,0,2026-07-24 14:55:05.880357+00
bbe62209-4079-4969-ad97-8c5a964528ea,0c2da0f5-2ca2-4488-af23-df577782b8c4,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:55:05.880357+00
262b2350-62bb-4533-ae5a-4c16d18e504d,0ca75ff8-c5e3-4c16-b7e1-79ea060ad1e4,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:56:18.337611+00
ab697a4f-06dd-4258-9c3f-572986d13312,0ca75ff8-c5e3-4c16-b7e1-79ea060ad1e4,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:56:18.337611+00
25108cee-3c7e-4cf7-89b8-ae4c586ac68f,0ca75ff8-c5e3-4c16-b7e1-79ea060ad1e4,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:56:18.337611+00
b100c836-6091-477b-a88b-d2f11463d388,0ca75ff8-c5e3-4c16-b7e1-79ea060ad1e4,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for N-gate ablation — naive prompt built,null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2529. Sources used: 5.,0,2026-07-24 14:56:18.337611+00
802a5e5f-11cd-4398-887b-4942089f981c,0ca75ff8-c5e3-4c16-b7e1-79ea060ad1e4,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:56:18.337611+00
08473b2d-39c5-4c31-bfa3-ef0e7eca79d4,0d3dc9ba-e739-499d-8df8-d0ab2ab8740a,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:59:42.912802+00
dc8d50f9-f4db-43b7-85bd-758d022e94ee,0d3dc9ba-e739-499d-8df8-d0ab2ab8740a,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:59:42.912802+00
78bd32d9-a0f0-4d52-ad2d-3dcf807c36c3,0d3dc9ba-e739-499d-8df8-d0ab2ab8740a,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:59:42.912802+00
5cfd9074-ce80-476b-82ef-7d34871b0a4f,0d3dc9ba-e739-499d-8df8-d0ab2ab8740a,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3784. Sources used: 5.,0,2026-07-24 14:59:42.912802+00
e3a05f76-688e-42e5-95f7-4fb76169b9e8,0d3dc9ba-e739-499d-8df8-d0ab2ab8740a,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:59:42.912802+00
8a028aef-57bd-4a5f-95fb-9fb615987b8f,0e12ad59-6230-492f-90e5-fc897c63b273,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-24 15:00:03.288672+00
a4fe66a4-2de0-46b5-b9f3-5318ac024cfd,0ea15d1d-9556-457c-b30c-f98ed8abef5d,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-24 14:55:00.587324+00
42e7872b-a2bc-4bca-a743-f44fd7d9f66a,0eb6e833-ab4b-4089-b4cd-0e39740ed8c8,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 14:59:19.946664+00
4917e58b-7f07-4583-82f9-37872c052f30,0eb6e833-ab4b-4089-b4cd-0e39740ed8c8,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 14:59:19.946664+00
46ab488e-f947-4b1e-b927-65f342d3774e,0eb6e833-ab4b-4089-b4cd-0e39740ed8c8,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-24 14:59:19.946664+00
978f3de8-87d4-46d6-8476-5aea244aca1f,0eb6e833-ab4b-4089-b4cd-0e39740ed8c8,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3235. Sources used: 5.,0,2026-07-24 14:59:19.946664+00
a3214cd9-fd32-43e6-8bf7-c0de064569f2,0eb6e833-ab4b-4089-b4cd-0e39740ed8c8,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for N-gate ablation,null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — N-gate ablation run (evaluation_mode only).,0,2026-07-24 14:59:19.946664+00
52748523-1475-45e2-97c3-631dfbbfa572,0f1d806d-7b73-4ce4-a844-ba4ad924d699,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-24 15:06:51.388243+00
b1797446-f0d0-43fb-b756-060859d08940,0f1d806d-7b73-4ce4-a844-ba4ad924d699,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-24 15:06:51.388243+00
