trace_id,gate_number,gate_name,gate_status,risk_score,risk_level,action_taken,risk_flags,public_summary,admin_summary,latency_ms,created_at
155cbd26-2410-4ae4-ad20-d4280ec338e9,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",9,2026-07-12 08:06:01.020036+00
155cbd26-2410-4ae4-ad20-d4280ec338e9,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2989. Sources used: 5.,0,2026-07-12 08:06:01.020036+00
155cbd26-2410-4ae4-ad20-d4280ec338e9,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,7/7 klaim didukung sumber (confidence 100%).,2716,2026-07-12 08:06:01.020036+00
15b12839-c8df-4414-a99a-5f3800ab6e86,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:45:11.239371+00
15b12839-c8df-4414-a99a-5f3800ab6e86,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 03:45:11.239371+00
15b12839-c8df-4414-a99a-5f3800ab6e86,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 03:45:11.239371+00
15b12839-c8df-4414-a99a-5f3800ab6e86,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2838. Sources used: 5.,0,2026-07-12 03:45:11.239371+00
15b12839-c8df-4414-a99a-5f3800ab6e86,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 03:45:11.239371+00
16fb648f-5c3c-4a9a-b1c9-c39d1977082b,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 04:19:04.801655+00
16fb648f-5c3c-4a9a-b1c9-c39d1977082b,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 04:19:04.801655+00
16fb648f-5c3c-4a9a-b1c9-c39d1977082b,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 04:19:04.801655+00
16fb648f-5c3c-4a9a-b1c9-c39d1977082b,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3047. Sources used: 5.,0,2026-07-12 04:19:04.801655+00
16fb648f-5c3c-4a9a-b1c9-c39d1977082b,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,4/4 klaim didukung sumber (confidence 100%).,1396,2026-07-12 04:19:04.801655+00
183bea1f-2e3e-48eb-b374-623f71da3299,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 09:00:01.14387+00
183bea1f-2e3e-48eb-b374-623f71da3299,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 09:00:01.14387+00
183bea1f-2e3e-48eb-b374-623f71da3299,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",7,2026-07-12 09:00:01.14387+00
183bea1f-2e3e-48eb-b374-623f71da3299,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3006. Sources used: 5.,0,2026-07-12 09:00:01.14387+00
183bea1f-2e3e-48eb-b374-623f71da3299,5,Gate 5 - Output Claim Verification,fallback,0.2,high,Found 1 unsupported critical claim(s),"{""unsupported_claims"": 1, ""unsupported_claim_texts"": [""*   **SPMB Jalur Mandiri Sarjana Terapan (STR) RPL Tahun Akademik 2026/2027**: Biaya pendaftaran sebesar **Rp 500.000,-**""], ""regenerated"": false}",Jawaban tidak dapat diverifikasi sepenuhnya sehingga digantikan dengan pesan aman.,4/5 klaim didukung sumber (confidence 80%).,9155,2026-07-12 09:00:01.14387+00
19900e95-9362-424a-a147-83861f2222ab,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 08:54:03.803694+00
19900e95-9362-424a-a147-83861f2222ab,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 08:54:03.803694+00
19900e95-9362-424a-a147-83861f2222ab,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",2,2026-07-12 08:54:03.803694+00
19900e95-9362-424a-a147-83861f2222ab,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3011. Sources used: 5.,0,2026-07-12 08:54:03.803694+00
19900e95-9362-424a-a147-83861f2222ab,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,5/5 klaim didukung sumber (confidence 100%).,1860,2026-07-12 08:54:03.803694+00
199ba7d1-24ab-4e0a-b7f9-1fd62f0d94c3,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:52:22.263244+00
199ba7d1-24ab-4e0a-b7f9-1fd62f0d94c3,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 03:52:22.263244+00
199ba7d1-24ab-4e0a-b7f9-1fd62f0d94c3,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 03:52:22.263244+00
199ba7d1-24ab-4e0a-b7f9-1fd62f0d94c3,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2934. Sources used: 5.,0,2026-07-12 03:52:22.263244+00
199ba7d1-24ab-4e0a-b7f9-1fd62f0d94c3,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 03:52:22.263244+00
1d2d0fc4-3537-4bf1-9070-f32f5fab0097,1,Gate 1 - Input Intent Integrity Check,block,0.5,critical,Blocked request,"{""matched_signal_count"": 2}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 2 risk signals exceeding reject threshold,0,2026-07-13 06:38:23.357874+00
1d44c47d-3808-4312-aa5c-b186b6b705ba,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 08:01:32.025647+00
1d44c47d-3808-4312-aa5c-b186b6b705ba,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 08:01:32.025647+00
1d44c47d-3808-4312-aa5c-b186b6b705ba,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 08:01:32.025647+00
1d44c47d-3808-4312-aa5c-b186b6b705ba,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2676. Sources used: 5.,0,2026-07-12 08:01:32.025647+00
1d44c47d-3808-4312-aa5c-b186b6b705ba,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,1/1 klaim didukung sumber (confidence 100%).,1060,2026-07-12 08:01:32.025647+00
1eaff682-6cf4-44ed-8337-60b9d30bdbbd,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 06:34:34.014257+00
1eaff682-6cf4-44ed-8337-60b9d30bdbbd,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 06:34:34.014257+00
1eaff682-6cf4-44ed-8337-60b9d30bdbbd,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 06:34:34.014257+00
1eaff682-6cf4-44ed-8337-60b9d30bdbbd,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2703. Sources used: 5.,0,2026-07-12 06:34:34.014257+00
1eaff682-6cf4-44ed-8337-60b9d30bdbbd,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 06:34:34.014257+00
212ea1a2-a0fd-422d-b885-c1cc9eb17201,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 05:36:54.672826+00
23e03419-07fc-463a-8961-ea27ff5a3818,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:42:01.530641+00
23e03419-07fc-463a-8961-ea27ff5a3818,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 03:42:01.530641+00
23e03419-07fc-463a-8961-ea27ff5a3818,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 03:42:01.530641+00
23e03419-07fc-463a-8961-ea27ff5a3818,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2828. Sources used: 5.,0,2026-07-12 03:42:01.530641+00
23e03419-07fc-463a-8961-ea27ff5a3818,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 03:42:01.530641+00
2547daa7-ebac-45d9-8878-2b7b4f6c88cc,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 09:02:00.339673+00
2547daa7-ebac-45d9-8878-2b7b4f6c88cc,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 09:02:00.339673+00
2547daa7-ebac-45d9-8878-2b7b4f6c88cc,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",8,2026-07-12 09:02:00.339673+00
2547daa7-ebac-45d9-8878-2b7b4f6c88cc,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2628. Sources used: 5.,0,2026-07-12 09:02:00.339673+00
2547daa7-ebac-45d9-8878-2b7b4f6c88cc,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,9/9 klaim didukung sumber (confidence 100%).,2657,2026-07-12 09:02:00.339673+00
2579f5d0-c85f-4c23-a220-975f1e341c37,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 06:28:04.565061+00
2579f5d0-c85f-4c23-a220-975f1e341c37,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 06:28:04.565061+00
2579f5d0-c85f-4c23-a220-975f1e341c37,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",12,2026-07-12 06:28:04.565061+00
2579f5d0-c85f-4c23-a220-975f1e341c37,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2930. Sources used: 5.,0,2026-07-12 06:28:04.565061+00
2579f5d0-c85f-4c23-a220-975f1e341c37,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,1/1 klaim didukung sumber (confidence 100%).,1095,2026-07-12 06:28:04.565061+00
